date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,ctr,inline_link_clicks,age,gender,purchases,purchase_value,checkouts_initiated,purchase_roas,cpc,inline_link_click_ctr,cpa,cvr
2025-12-01,2025-12-01,0.239963,6,5,1.2,39.993912,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-01,2025-12-01,216.477049,3664,2228,1.644524,59.082164,190,5.18559,128,35-44,female,5.0,290.0,,1.339634,1.139353,3.49345,43.2954098,0.0390625
2025-12-01,2025-12-01,25.596104,492,296,1.662162,52.024602,25,5.081301,19,35-44,male,2.0,51.9,,2.027652,1.023844,3.861789,12.798052,0.10526315789473684
2025-12-01,2025-12-01,1.109831,26,18,1.444444,42.68581,0,0.0,0,35-44,unknown,,,,,,,,
2025-12-01,2025-12-01,562.524377,9056,5946,1.523041,62.116208,452,4.991166,344,45-54,female,14.0,440.09,,0.782348,1.244523,3.798587,40.18031264285714,0.040697674418604654
2025-12-01,2025-12-01,72.668939,1114,693,1.607504,65.232441,56,5.02693,49,45-54,male,3.0,60.61,,0.834056,1.29766,4.398564,24.222979666666664,0.061224489795918366
2025-12-01,2025-12-01,4.359336,60,44,1.363636,72.655608,0,0.0,0,45-54,unknown,,,,,,,,
2025-12-01,2025-12-01,744.666652,10682,7010,1.523823,69.712287,610,5.710541,524,55-64,female,21.0,698.49,,0.93799,1.220765,4.905448,35.460316761904764,0.04007633587786259
2025-12-01,2025-12-01,62.270522,1109,717,1.546722,56.150155,31,2.795311,29,55-64,male,2.0,89.8,,1.442095,2.008727,2.614968,31.135261,0.06896551724137931
2025-12-01,2025-12-01,3.749429,72,45,1.6,52.075407,6,8.333333,4,55-64,unknown,,,,,0.624905,5.555556,,
2025-12-01,2025-12-01,393.810057,5256,3523,1.49191,74.92581,332,6.316591,285,65+,female,11.0,286.51,,0.727533,1.186175,5.422374,35.80091427272727,0.03859649122807018
2025-12-01,2025-12-01,34.194795,617,383,1.610966,55.421062,11,1.78282,9,65+,male,1.0,3.99,,0.116684,3.108618,1.458671,34.194795,0.1111111111111111
2025-12-01,2025-12-01,2.289651,48,36,1.333333,47.701073,3,6.25,1,65+,unknown,,,,,0.763217,2.083333,,
2025-12-02,2025-12-02,2.830034,78,53,1.471698,36.282493,0,0.0,0,18-24,female,,,,,,,,
2025-12-02,2025-12-02,1.180014,16,10,1.6,73.750897,1,6.25,1,18-24,male,,,,,1.180014,6.25,,
2025-12-02,2025-12-02,27.030329,770,473,1.627907,35.104323,13,1.688312,10,25-34,female,3.0,55.86,,2.066568,2.079256,1.298701,9.010109666666667,0.3
2025-12-02,2025-12-02,6.870084,185,90,2.055556,37.135587,1,0.540541,1,25-34,male,2.0,87.78,,12.777137,6.870084,0.540541,3.435042,2.0
2025-12-02,2025-12-02,0.79001,8,6,1.333333,98.751202,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-02,2025-12-02,140.641711,3806,2591,1.468931,36.95263,104,2.732528,79,35-44,female,6.0,163.59,,1.163168,1.352324,2.07567,23.440285166666666,0.0759493670886076
2025-12-02,2025-12-02,18.020219,502,329,1.525836,35.896851,12,2.390438,9,35-44,male,3.0,81.86,,4.542675,1.501685,1.792829,6.006739666666667,0.3333333333333333
2025-12-02,2025-12-02,1.700021,37,26,1.423077,45.946505,2,5.405405,2,35-44,unknown,,,,,0.85001,5.405405,,
2025-12-02,2025-12-02,417.265077,9772,6560,1.489634,42.700069,434,4.441261,341,45-54,female,13.0,504.88,,1.209974,0.96144,3.489562,32.097313615384614,0.03812316715542522
2025-12-02,2025-12-02,56.360686,1218,797,1.528231,46.273141,49,4.022989,41,45-54,male,1.0,19.95,,0.35397,1.150218,3.366174,56.360686,0.024390243902439025
2025-12-02,2025-12-02,2.46003,59,41,1.439024,41.695423,2,3.389831,2,45-54,unknown,,,,,1.230015,3.389831,,
2025-12-02,2025-12-02,570.32694,11717,8192,1.430298,48.675168,559,4.770846,463,55-64,female,22.0,591.17,,1.036546,1.020263,3.951523,25.92395181818182,0.047516198704103674
2025-12-02,2025-12-02,47.360576,1295,866,1.495381,36.571874,33,2.548263,30,55-64,male,2.0,11.97,,0.252742,1.435169,2.316602,23.680288,0.06666666666666667
2025-12-02,2025-12-02,4.880059,84,58,1.448276,58.095945,3,3.571429,3,55-64,unknown,,,,,1.626686,3.571429,,
2025-12-02,2025-12-02,315.683841,6300,4255,1.480611,50.108546,328,5.206349,268,65+,female,6.0,266.66,,0.844706,0.962451,4.253968,52.61397349999999,0.022388059701492536
2025-12-02,2025-12-02,27.660337,698,474,1.472574,39.627989,22,3.151862,18,65+,male,6.0,100.12,,3.619623,1.257288,2.578797,4.610056166666666,0.3333333333333333
2025-12-02,2025-12-02,2.580031,56,32,1.75,46.071989,2,3.571429,1,65+,unknown,,,,,1.290016,1.785714,,
2025-12-02,2025-12-02,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-03,2025-12-03,2.310381,97,69,1.405797,23.818363,1,1.030928,1,18-24,female,,,,,2.310381,1.030928,,
2025-12-03,2025-12-03,1.020168,25,14,1.785714,40.806734,2,8.0,2,18-24,male,,,,,0.510084,8.0,,
2025-12-03,2025-12-03,22.513715,918,611,1.502455,24.524744,8,0.87146,5,25-34,female,1.0,35.91,,1.595028,2.814214,0.544662,22.513715,0.2
2025-12-03,2025-12-03,5.760951,201,115,1.747826,28.661446,7,3.482587,7,25-34,male,,,,,0.822993,3.482587,,
2025-12-03,2025-12-03,0.06001,5,5,1.0,12.001981,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-03,2025-12-03,140.323155,4964,3563,1.393208,28.268162,112,2.256245,80,35-44,female,3.0,127.68,,0.9099,1.252885,1.611604,46.774385,0.0375
2025-12-03,2025-12-03,18.223007,672,425,1.581176,27.11757,12,1.785714,9,35-44,male,,,,,1.518584,1.339286,,
2025-12-03,2025-12-03,0.930153,63,29,2.172414,14.764341,3,4.761905,2,35-44,unknown,,,,,0.310051,3.174603,,
2025-12-03,2025-12-03,447.513847,13226,9633,1.372989,33.835918,444,3.357024,347,45-54,female,17.0,776.51,,1.735164,1.007914,2.62362,26.32434394117647,0.04899135446685879
2025-12-03,2025-12-03,59.959894,1555,1086,1.43186,38.559418,37,2.379421,30,45-54,male,1.0,31.92,,0.532356,1.620538,1.92926,59.959894,0.03333333333333333
2025-12-03,2025-12-03,1.460241,59,49,1.204082,24.749847,2,3.389831,1,45-54,unknown,,,,,0.73012,1.694915,,
2025-12-03,2025-12-03,549.840732,14582,10703,1.362422,37.706812,567,3.888356,460,55-64,female,10.0,528.63,,0.961424,0.969737,3.154574,54.9840732,0.021739130434782608
2025-12-03,2025-12-03,53.668856,1580,1088,1.452206,33.967631,40,2.531646,34,55-64,male,,,,,1.341721,2.151899,,
2025-12-03,2025-12-03,4.340716,110,78,1.410256,39.461057,4,3.636364,2,55-64,unknown,,,,,1.085179,1.818182,,
2025-12-03,2025-12-03,300.949661,7442,5513,1.3499,40.439353,326,4.380543,276,65+,female,14.0,307.24,,1.020902,0.923158,3.70868,21.496404357142858,0.050724637681159424
2025-12-03,2025-12-03,23.843935,749,535,1.4,31.834359,16,2.136182,12,65+,male,,,,,1.490246,1.602136,,
2025-12-03,2025-12-03,3.490576,80,50,1.6,43.6322,6,7.5,4,65+,unknown,,,,,0.581763,5.0,,
2025-12-03,2025-12-03,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-04,2025-12-04,3.73046,187,146,1.280822,19.948985,5,2.673797,5,18-24,female,,,,,0.746092,2.673797,,
2025-12-04,2025-12-04,0.370046,21,19,1.105263,17.621221,1,4.761905,1,18-24,male,,,,,0.370046,4.761905,,
2025-12-04,2025-12-04,0.0,1,1,1.0,0.0,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-04,2025-12-04,30.603775,1070,707,1.513437,28.601659,28,2.616822,20,25-34,female,,,,,1.092992,1.869159,,
2025-12-04,2025-12-04,4.950611,220,132,1.666667,22.502775,4,1.818182,4,25-34,male,,,,,1.237653,1.818182,,
2025-12-04,2025-12-04,0.150019,6,6,1.0,25.003084,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-04,2025-12-04,138.207046,5005,3477,1.439459,27.613795,112,2.237762,91,35-44,female,5.0,211.79,,1.532411,1.233991,1.818182,27.6414092,0.054945054945054944
2025-12-04,2025-12-04,19.342386,670,440,1.522727,28.869232,18,2.686567,14,35-44,male,,,,,1.074577,2.089552,,
2025-12-04,2025-12-04,1.130139,53,31,1.709677,21.323385,1,1.886792,1,35-44,unknown,,,,,1.130139,1.886792,,
2025-12-04,2025-12-04,454.236025,13082,9171,1.426453,34.722216,437,3.340468,345,45-54,female,10.0,243.62,,0.536329,1.039442,2.637211,45.4236025,0.028985507246376812
2025-12-04,2025-12-04,53.316576,1412,992,1.423387,37.759615,43,3.045326,37,45-54,male,,,,,1.23992,2.620397,,
2025-12-04,2025-12-04,1.470181,68,44,1.545455,21.620314,2,2.941176,1,45-54,unknown,,,,,0.735091,1.470588,,
2025-12-04,2025-12-04,532.495677,13797,9668,1.427079,38.595034,538,3.899398,455,55-64,female,14.0,559.16,,1.050074,0.989769,3.297818,38.0354055,0.03076923076923077
2025-12-04,2025-12-04,61.557592,1505,1008,1.493056,40.902055,43,2.857143,34,55-64,male,1.0,72.45,,1.176947,1.431572,2.259136,61.557592,0.029411764705882353
2025-12-04,2025-12-04,5.470675,106,76,1.394737,51.610139,3,2.830189,3,55-64,unknown,,,,,1.823558,2.830189,,
2025-12-04,2025-12-04,284.66511,6764,4689,1.442525,42.085321,287,4.243051,224,65+,female,7.0,215.64,,0.757522,0.991865,3.31165,40.66644428571429,0.03125
2025-12-04,2025-12-04,27.913443,784,517,1.516441,35.603881,9,1.147959,7,65+,male,,,,,3.101494,0.892857,,
2025-12-04,2025-12-04,1.940239,68,43,1.581395,28.532931,3,4.411765,1,65+,unknown,,,,,0.646746,1.470588,,
2025-12-05,2025-12-05,2.79131,117,100,1.17,23.857348,0,0.0,0,18-24,female,,,,,,,,
2025-12-05,2025-12-05,0.950446,28,26,1.076923,33.944498,0,0.0,0,18-24,male,,,,,,,,
2025-12-05,2025-12-05,0.020009,2,2,1.0,10.004694,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-05,2025-12-05,27.212768,1030,647,1.591963,26.420163,20,1.941748,15,25-34,female,3.0,68.95,,2.533737,1.360638,1.456311,9.070922666666666,0.2
2025-12-05,2025-12-05,4.692202,203,133,1.526316,23.114293,3,1.477833,2,25-34,male,,,,,1.564067,0.985222,,
2025-12-05,2025-12-05,0.570268,8,4,2.0,71.283446,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-05,2025-12-05,165.477641,4990,3404,1.465922,33.161852,110,2.204409,97,35-44,female,5.0,283.64,,1.714068,1.504342,1.943888,33.095528200000004,0.05154639175257732
2025-12-05,2025-12-05,26.032214,851,551,1.544465,30.590146,25,2.93772,22,35-44,male,1.0,24.82,,0.953434,1.041289,2.585194,26.032214,0.045454545454545456
2025-12-05,2025-12-05,1.260591,52,34,1.529412,24.242143,0,0.0,0,35-44,unknown,,,,,,,,
2025-12-05,2025-12-05,528.978192,13325,8795,1.515065,39.698176,466,3.497186,393,45-54,female,10.0,408.06,,0.771412,1.135146,2.949343,52.8978192,0.02544529262086514
2025-12-05,2025-12-05,89.77212,1944,1258,1.54531,46.179074,55,2.829218,46,45-54,male,1.0,23.96,,0.266898,1.63222,2.366255,89.77212,0.021739130434782608
2025-12-05,2025-12-05,2.551197,80,59,1.355932,31.889963,1,1.25,1,45-54,unknown,,,,,2.551197,1.25,,
2025-12-05,2025-12-05,596.079676,13693,9224,1.484497,43.531708,542,3.958227,449,55-64,female,30.0,1187.7,,1.992519,1.099778,3.279048,19.86932253333333,0.066815144766147
2025-12-05,2025-12-05,66.771329,1747,1117,1.564011,38.220566,28,1.602748,22,55-64,male,1.0,55.95,,0.837935,2.38469,1.259302,66.771329,0.045454545454545456
2025-12-05,2025-12-05,3.821793,99,64,1.546875,38.603971,4,4.040404,4,55-64,unknown,,,,,0.955448,4.040404,,
2025-12-05,2025-12-05,278.130496,6101,4247,1.436543,45.58769,234,3.835437,201,65+,female,11.0,376.4,,1.353322,1.188592,3.294542,25.284590545454545,0.05472636815920398
2025-12-05,2025-12-05,35.086462,785,547,1.435101,44.69613,25,3.184713,19,65+,male,,,,,1.403458,2.420382,,
2025-12-05,2025-12-05,2.741286,63,48,1.3125,43.512479,2,3.174603,2,65+,unknown,,,,,1.370643,3.174603,,
2025-12-05,2025-12-05,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-06,2025-12-06,2.59028,68,53,1.283019,38.092353,3,4.411765,3,18-24,female,,,,,0.863427,4.411765,,
2025-12-06,2025-12-06,0.870094,20,12,1.666667,43.504703,4,20.0,3,18-24,male,,,,,0.217524,15.0,,
2025-12-06,2025-12-06,0.0,1,1,1.0,0.0,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-06,2025-12-06,22.792464,675,414,1.630435,33.766613,16,2.37037,16,25-34,female,3.0,70.95,,3.112871,1.424529,2.37037,7.597487999999999,0.1875
2025-12-06,2025-12-06,4.16045,161,111,1.45045,25.841303,5,3.10559,4,25-34,male,,,,,0.83209,2.484472,,
2025-12-06,2025-12-06,0.190021,5,3,1.666667,38.004109,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-06,2025-12-06,126.223646,3603,2567,1.403584,35.03293,136,3.774632,114,35-44,female,5.0,176.36,,1.397203,0.928115,3.16403,25.244729200000002,0.043859649122807015
2025-12-06,2025-12-06,23.252514,645,446,1.446188,36.050409,20,3.100775,16,35-44,male,,,,,1.162626,2.48062,,
2025-12-06,2025-12-06,0.860093,29,20,1.45,29.658379,0,0.0,0,35-44,unknown,,,,,,,,
2025-12-06,2025-12-06,441.727754,10380,7088,1.464447,42.55566,409,3.94027,354,45-54,female,19.0,709.72,,1.606691,1.080019,3.410405,23.248829157894736,0.05367231638418079
2025-12-06,2025-12-06,74.808087,1674,1085,1.542857,44.688224,62,3.703704,49,45-54,male,2.0,71.88,,0.960859,1.206582,2.927121,37.4040435,0.04081632653061224
2025-12-06,2025-12-06,1.330144,54,40,1.35,24.632293,3,5.555556,4,45-54,unknown,,,,,0.443381,7.407407,,
2025-12-06,2025-12-06,498.263866,10509,7477,1.40551,47.413062,444,4.22495,382,55-64,female,16.0,567.85,,1.139657,1.122216,3.63498,31.141491625,0.041884816753926704
2025-12-06,2025-12-06,61.016596,1408,998,1.410822,43.335651,54,3.835227,45,55-64,male,,,,,1.129937,3.196023,,
2025-12-06,2025-12-06,2.330252,75,55,1.363636,31.070026,2,2.666667,2,55-64,unknown,,,,,1.165126,2.666667,,
2025-12-06,2025-12-06,192.150773,4251,2832,1.501059,45.201311,207,4.869442,169,65+,female,8.0,196.25,,1.021333,0.928265,3.975535,24.018846625,0.047337278106508875
2025-12-06,2025-12-06,25.702779,532,365,1.457534,48.313494,23,4.323308,16,65+,male,,,,,1.117512,3.007519,,
2025-12-06,2025-12-06,1.750189,41,29,1.413793,42.687542,3,7.317073,2,65+,unknown,,,,,0.583396,4.878049,,
2025-12-06,2025-12-06,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-07,2025-12-07,2.501656,106,71,1.492958,23.600531,5,4.716981,5,18-24,female,,,,,0.500331,4.716981,,
2025-12-07,2025-12-07,0.66309,15,10,1.5,44.205975,1,6.666667,1,18-24,male,,,,,0.66309,6.666667,,
2025-12-07,2025-12-07,0.050234,1,1,1.0,50.234063,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-07,2025-12-07,25.24764,1083,687,1.576419,23.312687,25,2.308403,20,25-34,female,1.0,23.96,,0.949,1.009906,1.846722,25.24764,0.05
2025-12-07,2025-12-07,6.620849,248,146,1.69863,26.696974,4,1.612903,4,25-34,male,,,,,1.655212,1.612903,,
2025-12-07,2025-12-07,0.040187,6,4,1.5,6.697875,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-07,2025-12-07,204.322027,6099,3992,1.527806,33.500906,209,3.426791,184,35-44,female,12.0,595.23,,2.913195,0.977617,3.016888,17.026835583333334,0.06521739130434782
2025-12-07,2025-12-07,28.512854,954,608,1.569079,29.887688,30,3.144654,26,35-44,male,1.0,55.95,,1.962273,0.950428,2.725367,28.512854,0.038461538461538464
2025-12-07,2025-12-07,1.245805,47,31,1.516129,26.506484,2,4.255319,1,35-44,unknown,,,,,0.622902,2.12766,,
2025-12-07,2025-12-07,599.232089,16680,10616,1.571213,35.925185,679,4.070743,553,45-54,female,25.0,851.89,,1.421636,0.882521,3.315348,23.969283559999997,0.045207956600361664
2025-12-07,2025-12-07,85.699311,2439,1531,1.593076,35.137069,78,3.198032,65,45-54,male,1.0,23.96,,0.279582,1.098709,2.665027,85.699311,0.015384615384615385
2025-12-07,2025-12-07,3.978538,100,62,1.612903,39.785378,5,5.0,5,45-54,unknown,,,,,0.795708,5.0,,
2025-12-07,2025-12-07,663.471408,16492,10013,1.647059,40.229894,757,4.590104,639,55-64,female,22.0,941.71,,1.419368,0.876448,3.874606,30.157791272727273,0.03442879499217527
2025-12-07,2025-12-07,80.374501,2188,1402,1.560628,36.734232,80,3.656307,60,55-64,male,3.0,283.83,,3.531344,1.004681,2.74223,26.79150033333333,0.05
2025-12-07,2025-12-07,4.521066,106,77,1.376623,42.651563,5,4.716981,4,55-64,unknown,,,,,0.904213,3.773585,,
2025-12-07,2025-12-07,252.275463,6499,4243,1.531699,38.817582,307,4.723804,261,65+,female,3.0,127.83,,0.506708,0.821744,4.016002,84.091821,0.011494252873563218
2025-12-07,2025-12-07,32.762656,835,568,1.47007,39.236714,20,2.39521,20,65+,male,,,,,1.638133,2.39521,,
2025-12-07,2025-12-07,2.280626,68,45,1.511111,33.538624,8,11.764706,5,65+,unknown,,,,,0.285078,7.352941,,
2025-12-07,2025-12-07,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-08,2025-12-08,1.910436,97,64,1.515625,19.695215,4,4.123711,4,18-24,female,,,,,0.477609,4.123711,,
2025-12-08,2025-12-08,1.110253,32,14,2.285714,34.695416,0,0.0,0,18-24,male,,,,,,,,
2025-12-08,2025-12-08,0.060014,3,2,1.5,20.004564,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-08,2025-12-08,26.326006,985,638,1.543887,26.72691,25,2.538071,22,25-34,female,,,,,1.05304,2.233503,,
2025-12-08,2025-12-08,7.171636,232,134,1.731343,30.912225,5,2.155172,4,25-34,male,,,,,1.434327,1.724138,,
2025-12-08,2025-12-08,0.260059,7,6,1.166667,37.151333,1,14.285714,1,25-34,unknown,,,,,0.260059,14.285714,,
2025-12-08,2025-12-08,177.190426,6204,3918,1.583461,28.560675,219,3.529981,178,35-44,female,10.0,279.65,,1.578246,0.809089,2.869117,17.7190426,0.056179775280898875
2025-12-08,2025-12-08,24.67563,1046,690,1.515942,23.590468,24,2.294455,20,35-44,male,,,,,1.028151,1.912046,,
2025-12-08,2025-12-08,0.92021,43,34,1.264706,21.400231,2,4.651163,2,35-44,unknown,,,,,0.460105,4.651163,,
2025-12-08,2025-12-08,544.144147,16304,10893,1.496741,33.374886,636,3.900883,500,45-54,female,24.0,628.01,,1.154124,0.855573,3.066732,22.672672791666667,0.048
2025-12-08,2025-12-08,79.048035,2629,1652,1.591404,30.06772,77,2.92887,57,45-54,male,,,,,1.026598,2.168125,,
2025-12-08,2025-12-08,2.790637,110,66,1.666667,25.369424,6,5.454545,3,45-54,unknown,,,,,0.465106,2.727273,,
2025-12-08,2025-12-08,594.745692,16463,10865,1.515232,36.126204,743,4.513151,592,55-64,female,29.0,737.38,,1.239824,0.800465,3.595942,20.508472137931033,0.048986486486486486
2025-12-08,2025-12-08,82.148742,2356,1434,1.642957,34.867887,80,3.395586,67,55-64,male,2.0,71.89,,0.87512,1.026859,2.843803,41.074371,0.029850746268656716
2025-12-08,2025-12-08,4.741082,128,81,1.580247,37.039701,5,3.90625,3,55-64,unknown,,,,,0.948216,2.34375,,
2025-12-08,2025-12-08,255.908386,6684,4458,1.499327,38.286712,351,5.251347,303,65+,female,10.0,331.86,,1.296792,0.729084,4.533214,25.5908386,0.033003300330033
2025-12-08,2025-12-08,35.54811,874,560,1.560714,40.672895,36,4.118993,35,65+,male,,,,,0.987448,4.004577,,
2025-12-08,2025-12-08,2.180497,81,50,1.62,26.919722,1,1.234568,0,65+,unknown,,,,,2.180497,,,
2025-12-08,2025-12-08,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-09,2025-12-09,2.540502,80,56,1.428571,31.756269,2,2.5,2,18-24,female,,,,,1.270251,2.5,,
2025-12-09,2025-12-09,1.010199,31,17,1.823529,32.587078,0,0.0,0,18-24,male,,,,,,,,
2025-12-09,2025-12-09,37.487401,1238,664,1.864458,30.280614,45,3.634895,38,25-34,female,2.0,183.55,,4.896312,0.833053,3.069467,18.7437005,0.05263157894736842
2025-12-09,2025-12-09,7.001382,247,146,1.691781,28.345677,4,1.619433,4,25-34,male,,,,,1.750346,1.619433,,
2025-12-09,2025-12-09,0.370073,8,7,1.142857,46.259132,3,37.5,3,25-34,unknown,,,,,0.123358,37.5,,
2025-12-09,2025-12-09,226.494714,7330,4554,1.609574,30.899688,209,2.851296,179,35-44,female,12.0,392.27,,1.731917,1.083707,2.442019,18.8745595,0.0670391061452514
2025-12-09,2025-12-09,33.186552,1240,760,1.631579,26.763348,37,2.983871,29,35-44,male,,,,,0.896934,2.33871,,
2025-12-09,2025-12-09,1.960387,47,34,1.382353,41.710362,1,2.12766,1,35-44,unknown,,,,,1.960387,2.12766,,
2025-12-09,2025-12-09,645.527438,19017,12250,1.552408,33.944757,677,3.559973,546,45-54,female,26.0,727.97,,1.127713,0.953512,2.871115,24.827978384615385,0.047619047619047616
2025-12-09,2025-12-09,96.539058,3070,1915,1.603133,31.445947,69,2.247557,55,45-54,male,3.0,65.89,,0.682522,1.399117,1.791531,32.179686,0.05454545454545454
2025-12-09,2025-12-09,2.780549,123,69,1.782609,22.606089,3,2.439024,2,45-54,unknown,,,,,0.92685,1.626016,,
2025-12-09,2025-12-09,711.600482,18387,11723,1.568455,38.701283,752,4.089846,621,55-64,female,20.0,618.49,,0.869153,0.946277,3.377386,35.5800241,0.0322061191626409
2025-12-09,2025-12-09,85.946967,2547,1610,1.581988,33.744392,80,3.14095,68,55-64,male,1.0,23.96,,0.278777,1.074337,2.669808,85.946967,0.014705882352941176
2025-12-09,2025-12-09,4.410871,154,94,1.638298,28.642018,5,3.246753,4,55-64,unknown,,,,,0.882174,2.597403,,
2025-12-09,2025-12-09,332.765693,7121,4687,1.519309,46.730191,362,5.083556,296,65+,female,7.0,196.42,,0.590265,0.919242,4.15672,47.53795614285714,0.02364864864864865
2025-12-09,2025-12-09,37.197343,969,609,1.591133,38.387351,37,3.818369,33,65+,male,,,,,1.005334,3.405573,,
2025-12-09,2025-12-09,1.970389,60,40,1.5,32.839816,2,3.333333,2,65+,unknown,,,,,0.985194,3.333333,,
2025-12-09,2025-12-09,0.0,0,0,0.0,,0,,0,Unknown,unknown,,,,,,,,
2025-12-10,2025-12-10,5.641382,124,83,1.493976,45.495018,3,2.419355,3,18-24,female,2.0,47.92,,8.494372,1.880461,2.419355,2.820691,0.6666666666666666
2025-12-10,2025-12-10,0.870213,34,24,1.416667,25.594506,0,0.0,0,18-24,male,,,,,,,,
2025-12-10,2025-12-10,0.010002,2,1,2.0,5.001225,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-10,2025-12-10,49.992249,1531,998,1.534068,32.65333,35,2.286088,30,25-34,female,1.0,,,,1.42835,1.959504,49.992249,0.03333333333333333
2025-12-10,2025-12-10,10.112478,387,252,1.535714,26.130433,9,2.325581,8,25-34,male,,,,,1.123609,2.067183,,
2025-12-10,2025-12-10,1.170287,17,10,1.7,68.840396,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-10,2025-12-10,284.329664,9403,6017,1.562739,30.238186,244,2.594917,201,35-44,female,18.0,829.23,,2.916439,1.165286,2.137616,15.796092444444444,0.08955223880597014
2025-12-10,2025-12-10,45.311102,1854,1127,1.645075,24.439645,35,1.88781,27,35-44,male,2.0,23.96,,0.528789,1.294603,1.456311,22.655551,0.07407407407407407
2025-12-10,2025-12-10,2.460603,68,52,1.307692,36.185336,3,4.411765,2,35-44,unknown,,,,,0.820201,2.941176,,
2025-12-10,2025-12-10,874.024145,25260,17877,1.412989,34.601114,736,2.913698,606,45-54,female,22.0,621.81,,0.711433,1.187533,2.39905,39.72837022727273,0.036303630363036306
2025-12-10,2025-12-10,137.46368,4508,2873,1.569092,30.493274,85,1.885537,72,45-54,male,1.0,23.96,,0.174301,1.61722,1.597161,137.46368,0.013888888888888888
2025-12-10,2025-12-10,4.171022,164,105,1.561905,25.433061,2,1.219512,1,45-54,unknown,,,,,2.085511,0.609756,,
2025-12-10,2025-12-10,1031.922831,26192,18546,1.412272,39.398398,861,3.287263,705,55-64,female,23.0,889.13,,0.861625,1.198517,2.691662,44.86621004347826,0.032624113475177303
2025-12-10,2025-12-10,153.247547,4285,2791,1.535292,35.763722,94,2.193699,82,55-64,male,1.0,5.99,,0.039087,1.630293,1.913652,153.247547,0.012195121951219513
2025-12-10,2025-12-10,7.051728,185,125,1.48,38.117447,5,2.702703,4,55-64,unknown,,,,,1.410346,2.162162,,
2025-12-10,2025-12-10,548.624418,11150,7574,1.472142,49.203984,477,4.278027,389,65+,female,10.0,240.63,,0.438606,1.150156,3.488789,54.8624418,0.02570694087403599
2025-12-10,2025-12-10,64.225736,1654,1133,1.459841,38.830554,55,3.325272,45,65+,male,,,,,1.167741,2.720677,,
2025-12-10,2025-12-10,3.730914,105,76,1.381579,35.532515,3,2.857143,2,65+,unknown,,,,,1.243638,1.904762,,
2025-12-11,2025-12-11,4.570247,124,85,1.458824,36.856831,3,2.419355,0,18-24,female,1.0,41.93,,9.174559,1.523416,,4.570247,
2025-12-11,2025-12-11,1.040056,45,35,1.285714,23.11236,0,0.0,0,18-24,male,,,,,,,,
2025-12-11,2025-12-11,0.010001,1,1,1.0,10.000541,0,0.0,0,18-24,unknown,,,,,,,,
2025-12-11,2025-12-11,42.492297,1471,959,1.533889,28.886674,36,2.447315,30,25-34,female,,,,,1.180342,2.039429,,
2025-12-11,2025-12-11,7.850424,308,216,1.425926,25.488391,9,2.922078,5,25-34,male,,,,,0.872269,1.623377,,
2025-12-11,2025-12-11,0.260014,10,9,1.111111,26.001405,0,0.0,0,25-34,unknown,,,,,,,,
2025-12-11,2025-12-11,250.32353,9109,6062,1.502639,27.480901,236,2.590844,191,35-44,female,8.0,133.7,,0.534109,1.060693,2.096827,31.29044125,0.041884816753926704
2025-12-11,2025-12-11,48.362614,1656,1107,1.495935,29.204477,30,1.811594,24,35-44,male,,,,,1.612087,1.449275,,
2025-12-11,2025-12-11,2.420131,75,58,1.293103,32.268411,2,2.666667,1,35-44,unknown,,,,,1.210065,1.333333,,
